gene_id	gene_name	MFM1-D	MFM1-V	MFM2-D	MFM3-D	MFM3-V	MFM4-D	MFM4-V	MFM5-D	MFM5-V	MFM6-D	MFM6-V
ENSG00000003402	CFLAR	39.096233633857494	41.56678969321278	40.26678461503939	56.98032444215616	43.98060894647168	41.495354553663915	42.250057481430204	43.214660206411466	45.07011932465716	41.94633700498741	39.66642725709957
ENSG00000003436	TFPI	1.9404434589913564	1.8519651514718936	2.2390429938246874	2.0924094874278283	2.30285847227375	2.30285847227375	1.9404434589913564	1.3055333728227914	2.172194975232821	1.753420693102218	2.1381649471973057
ENSG00000003509	NDUFAF7	16.25223108828859	15.566821313674673	15.086580209201731	12.539879664674357	16.025560323563973	14.843582012795702	17.111410349593974	16.469494734586398	15.313013399340944	16.18265679068175	15.18942208619358
ENSG00000003756	RBM5	84.75993144984206	89.96576305461797	84.50559005354532	72.32956085225906	93.78719218216534	80.0207980496139	93.38514617539781	90.61286573442005	100.61906369116446	92.10971093388974	94.532409890859725
ENSG00000003987	MTMR7	6.021790055712728	3.9467280805925427	3.350129777334911	5.503120955197481	5.734405646890243	3.8383351367377734	4.265251849419267	5.187372364237675	3.592764651514047	4.660868753067436	4.707890522699907
ENSG00000003989	SLC7A2	336.0672214071351	275.66443923533154	292.0485849032445	236.95826869659209	210.59527493432378	247.67542744876445	195.46872343011995	260.1978868611467	203.05089040467624	266.19596919643243	180.7299513715225
ENSG00000004059	ARF5	293.0869279748956	278.08605134205254	237.5934784523239	218.09450257464513	219.6029929021223	240.70738433654586	239.01880407959803	230.52949853691996	229.18978531582786	232.39707242386586	245.90388675766428
ENSG00000004139	SARM1	4.8837702140741985	5.361909322674593	4.61236844869141	2.832536189231295	3.205267333720919	2.7567383768162745	4.8507519933929135	3.740570770652291	5.308590710870306	4.8754427829197615	4.073398024959144
ENSG00000004142	POLDIP2	125.16692287514078	131.13484750406215	130.81465626020895	118.99438095166762	116.90302441372233	120.78978593360516	124.69070699734414	118.48511857243975	113.35139442793775	113.81353080039202	130.0528259450947
ENSG00000004399	PLXND1	12.111755681092099	11.360399514845717	8.242786604453316	14.018619378881672	12.467377066245856	8.44145285877988	9.366287014807599	9.33704856391017	9.592928768068615	9.823993425113752	9.855144584571772
ENSG00000004455	AK2	211.17902956416302	205.41153827190539	217.04665669229922	160.61112364203572	182.737912467811	187.06266037641083	183.68798886402735	208.214009288802	186.7250137058338	203.05089040467624	203.37698201139568
ENSG00000004478	FKBP4	279.31646722920885	226.41498502458938	259.15831083196645	247.9189717666427	210.1636601824683	244.3056905827646	197.7706301985431	266.4712144169869	220.92734117954507	269.5457569892807	200.1936567011834
ENSG00000004487	KDM1A	177.9804009719427	180.83408492935484	233.0093648589081	183.5851044940264	167.2888211455964	193.24395445426842	184.3830878011263	187.95675770924768	172.98917125514316	188.5436765657424	198.1817695570985
ENSG00000004534	RBM6	68.32906468468752	72.34793510617581	86.58405733787716	67.37986651257472	85.69031550107995	77.78999425507608	92.13757399177761	86.03808045051115	105.20923346070091	83.52555573872252	87.1363219549804
ENSG00000004660	CAMKK1	10.559438242812519	7.5207653516506605	13.166045234283946	8.56769496902335	7.558219070169356	9.217726439941531	6.108608768934702	8.42149966844746	6.951449440433728	10.449133951112614	8.074822822890427
ENSG00000004700	RECQL	29.226984259521053	35.92365618114139	25.827691475169907	44.474951379979316	49.049614639293175	42.88710174832554	39.096233633857494	42.22209858906313	47.95600429411143	41.35655346483085	40.90542535188243
ENSG00000004766	VPS50	35.455587917292824	39.22311605982663	42.02971427290916	40.36396002963302	38.915607149684995	37.208333145025215	43.16280132071167	39.22311605982663	41.886291918780145	37.84239814608447	40.616775253579846
ENSG00000004777	ARHGAP33	12.47198941950949	13.722773215848703	13.219055075566958	12.903048416626131	19.852419597256873	13.082266216545888	17.812563671059984	14.259181190956818	25.083513270420468	14.249681450086136	14.306173628842776
ENSG00000004779	NDUFAB1	199.48010801617468	173.18606864593195	220.09389474962063	163.82822878155034	177.32310309829316	188.06947527535027	196.08366029530512	198.42129942312653	171.33748066512527	201.6722881252331	210.1636601824683
ENSG00000004848	ARX	31.0296740037456	29.88386107108914	24.594560824119508	28.56135221533278	32.89111711622315	33.437535755887005	31.540887501609582	23.463471953624563	26.713075976049055	23.71372145313057	26.061735666518363
ENSG00000004864	SLC25A13	56.5531994919831	56.37628338546273	49.971650177197255	59.410251754834604	57.66665284238693	61.49195255664428	52.68267529470494	57.985847218279574	56.75447522192077	62.69687149942519	53.90089342291592
ENSG00000004866	ST7	24.288943888697215	25.050167598014397	24.497134515534494	26.566660576910213	25.00916440363527	25.51819796048755	25.224426667268784	25.544586411741104	24.05349320431921	25.30041284204076	27.296978468741525
